species,country_of_origin,altitude,region,harvest_year,processing_method,aroma,flavor,aftertaste,acidity,body,balance,uniformity,clean_cup,sweetness,cupper_points,total_cup_points,moisture,category_one_defects,quakers,color,category_two_defects,expiration
Arabica,Brazil,1855,monte carmelo,2015-01-01,Natural / Dry,7.17,7.25,7.08,7.17,7.25,7.58,10.0,10.0,10.0,7.25,80.75,0.0,0,0.0,Green,1,"October 7th, 2016"
Arabica,Myanmar,3825.0,ywar ngan,2015-01-01,Washed / Wet,6.92,7.5,7.0,7.58,7.5,7.08,10.0,10.0,10.0,7.17,80.75,0.0,0,0.0,Green,2,"July 16th, 2016"
Arabica,Guatemala,1855,huehuetenango,2015-01-01,Washed / Wet,7.5,7.33,7.0,7.42,7.17,7.17,10.0,10.0,10.0,7.17,80.75,0.12,0,0.0,Green,1,"June 17th, 2016"
Arabica,Nicaragua,1855,jinotega,2015-01-01,Washed / Wet,7.25,7.25,7.17,7.25,7.33,7.25,10.0,10.0,10.0,7.25,80.75,0.12,0,0.0,Green,5,"May 27th, 2016"
Arabica,Honduras,1855,"siguatepeque, comayagua",2015-01-01,Natural / Dry,7.5,7.33,7.0,7.42,7.25,7.17,10.0,10.0,10.0,7.08,80.75,0.11,0,0.0,Green,2,"May 24th, 2016"
Arabica,Panama,1855,boquete,2014-01-01,Other,7.25,7.33,7.17,7.33,7.33,7.17,10.0,10.0,10.0,7.17,80.75,0.11,1,0.0,Green,4,"May 22nd, 2016"
Arabica,Honduras,1350.0,marcala,2015-01-01,Washed / Wet,7.42,7.17,7.08,7.42,7.25,7.25,10.0,10.0,10.0,7.17,80.75,0.09,0,0.0,Green,2,"May 21st, 2016"
Arabica,Honduras,1855,central region,2015-01-01,Natural / Dry,7.25,7.33,7.08,7.5,7.25,7.33,10.0,10.0,10.0,7.0,80.75,0.13,0,0.0,Green,1,"March 10th, 2016"
Arabica,Costa Rica,1855,san ramon,2014-01-01,Washed / Wet,7.33,7.33,7.25,7.25,7.17,7.17,10.0,10.0,10.0,7.25,80.75,0.11,0,0.0,Green,0,"April 11th, 2015"
Arabica,Mexico,1200.0,oaxaca,2012-01-01,Washed / Wet,7.58,7.33,7.42,7.25,7.5,7.5,9.33,9.33,10.0,7.5,80.75,0.11,0,0.0,Green,2,"September 4th, 2013"
Arabica,Haiti,1855,haiti,2012-01-01,Washed / Wet,7.42,7.0,7.42,7.25,7.08,7.33,10.0,10.0,10.0,7.25,80.75,0.12,0,0.0,Green,0,"May 22nd, 2013"
Arabica,United States (Hawaii),1855,kona,2011-01-01,Natural / Dry,7.08,7.33,7.17,7.25,7.33,7.67,10.0,10.0,10.0,6.92,80.75,0.13,0,0.0,Bluish-Green,6,"December 20th, 2012"
Arabica,Taiwan,1855,taiwan,2016-01-01,Other,7.33,7.08,7.08,7.08,7.42,7.33,10.0,10.0,10.0,7.33,80.67,0.0,0,0.0,Green,1,"August 12th, 2017"
Arabica,Indonesia,1350.0,sumatra brastagi,2015-01-01,Semi-washed / Semi-pulped,7.58,7.42,7.0,7.67,7.5,7.5,9.33,9.33,10.0,7.33,80.67,0.13,0,0.0,Blue-Green,1,"November 9th, 2016"
Arabica,Guatemala,1855,antigua,2015-01-01,Washed / Wet,7.67,7.42,6.83,7.17,7.42,7.17,10.0,10.0,10.0,7.0,80.67,0.11,0,0.0,Green,0,"October 22nd, 2016"
Arabica,Costa Rica,1855,tarrazu,2015-01-01,Washed / Wet,7.83,7.5,7.67,7.67,7.83,7.5,6.67,10.0,10.0,8.0,80.67,0.11,0,0.0,Blue-Green,4,"February 27th, 2016"
Arabica,Malawi,1855,southern- zomba,2014-01-01,Washed / Wet,7.5,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,7.17,80.67,0.12,0,0.0,Bluish-Green,1,"November 4th, 2015"
Arabica,Mexico,1200.0,"el desmoronado, talpan de allende jalisco",2014-01-01,Washed / Wet,7.25,7.17,7.17,7.25,7.17,7.42,10.0,10.0,10.0,7.25,80.67,0.12,0,0.0,Green,4,"October 23rd, 2015"
Arabica,Colombia,1550.0,santander,2014-01-01,Natural / Dry,7.67,7.5,7.42,7.67,7.5,7.75,10.0,10.0,6.67,8.5,80.67,0.0,0,0.0,None,1,"April 14th, 2015"
Arabica,Guatemala,1550.0,"san lucas toliman, solola",2013-01-01,Washed / Wet,7.67,7.17,7.0,7.5,7.0,7.0,10.0,10.0,10.0,7.33,80.67,0.12,0,0.0,Green,5,"June 5th, 2014"
Arabica,Guatemala,1855,oriente,2012-01-01,Washed / Wet,7.0,7.33,7.5,7.33,7.0,7.33,10.0,10.0,10.0,7.17,80.67,0.11,0,0.0,Green,2,"January 24th, 2013"
Arabica,Guatemala,1855,oriente,2012-01-01,Washed / Wet,7.0,7.5,7.33,7.17,7.17,7.17,10.0,10.0,10.0,7.33,80.67,0.11,0,0.0,Green,3,"January 24th, 2013"
Arabica,Colombia,1855,Unknown,2010-01-01,Other,7.17,7.25,7.08,7.42,7.08,7.42,10.0,10.0,10.0,7.25,80.67,0.18,0,0.0,None,2,"March 14th, 2012"
Arabica,Brazil,1855,monte carmelo,2016-01-01,Other,7.33,7.25,7.33,7.08,7.58,7.25,9.33,10.0,10.0,7.42,80.58,0.11,0,0.0,Green,7,"March 11th, 2017"
Arabica,Nicaragua,1855,nueva segovia,2016-01-01,Other,7.08,7.5,7.0,7.25,7.42,7.0,10.0,10.0,10.0,7.33,80.58,0.11,0,1.0,Green,0,"February 25th, 2017"
Arabica,Tanzania,1400.0,arusha,2014-01-01,Washed / Wet,7.25,7.08,7.08,7.33,7.33,7.25,10.0,10.0,10.0,7.25,80.58,0.12,0,0.0,Bluish-Green,1,"January 6th, 2016"
Arabica,Brazil,1200.0,south of minas,2014-01-01,Semi-washed / Semi-pulped,7.42,7.25,7.33,7.0,7.08,7.25,10.0,10.0,10.0,7.25,80.58,0.0,0,0.0,Green,3,"October 17th, 2015"
Arabica,Honduras,1855,occidental,2014-01-01,Washed / Wet,7.5,7.17,7.0,7.42,7.33,7.0,10.0,10.0,10.0,7.17,80.58,0.11,0,0.0,Green,5,"April 30th, 2015"
Arabica,Guatemala,1855,huehuetenango,2014-01-01,Natural / Dry,7.17,7.42,6.83,7.5,7.17,7.25,10.0,10.0,10.0,7.25,80.58,0.11,0,0.0,Green,5,"January 28th, 2015"
Arabica,United States (Hawaii),1855,Unknown,2010-01-01,Other,7.42,7.58,7.5,7.92,7.83,7.83,8.67,8.67,9.33,7.83,80.58,0.0,0,0.0,None,0,"May 3rd, 2012"
Arabica,Colombia,1855,Unknown,2010-01-01,Other,7.08,7.25,7.0,7.5,7.08,7.33,10.0,10.0,10.0,7.33,80.58,0.0,0,0.0,None,2,"March 14th, 2012"
Arabica,Taiwan,50.0,taiwan,2017-01-01,Natural / Dry,7.17,7.17,7.17,7.42,7.17,7.25,10.0,10.0,10.0,7.17,80.5,0.0,0,0.0,Blue-Green,0,"December 8th, 2018"
Arabica,Guatemala,1500.0,santa rosa,2017-01-01,Washed / Wet,7.33,7.25,7.08,7.17,7.25,7.17,10.0,10.0,10.0,7.25,80.5,0.1,0,0.0,Green,4,"September 8th, 2018"
Arabica,Honduras,1650.0,ocotepeque,2017-01-01,Washed / Wet,7.58,7.33,7.0,7.17,7.33,7.08,10.0,10.0,10.0,7.0,80.5,0.11,0,0.0,Green,5,"August 23rd, 2018"
Arabica,Mauritius,280.0,chamarel (south west),2016-01-01,Other,7.25,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,7.25,80.5,0.12,0,0.0,Green,0,"February 10th, 2017"
Arabica,Brazil,1855,vale da grama,2015-01-01,Semi-washed / Semi-pulped,7.25,7.33,7.17,7.5,7.33,7.25,9.33,10.0,10.0,7.33,80.5,0.11,0,0.0,Green,3,"November 16th, 2016"
Arabica,Myanmar,3800.0,pyin oo lwin,2015-01-01,Washed / Wet,7.17,7.33,7.17,7.42,7.25,7.08,10.0,10.0,10.0,7.08,80.5,0.0,0,0.0,Green,2,"July 16th, 2016"
Arabica,Guatemala,1855,oriente,2014-01-01,Washed / Wet,7.5,7.17,6.83,7.5,7.17,7.17,10.0,10.0,10.0,7.17,80.5,0.11,0,0.0,Green,3,"April 23rd, 2015"
Arabica,Brazil,1250.0,mantiqueira de minas,2013-01-01,Semi-washed / Semi-pulped,7.42,7.42,7.08,7.33,7.67,7.5,9.33,9.33,10.0,7.42,80.5,0.1,0,0.0,None,10,"April 17th, 2015"
Arabica,United States (Hawaii),1855,kona,2013-01-01,Natural / Dry,7.42,7.33,7.33,7.58,7.58,7.42,8.67,10.0,10.0,7.17,80.5,0.11,1,0.0,Green,0,"February 4th, 2015"
Arabica,Guatemala,1855,huehuetenango,2013-01-01,Washed / Wet,7.5,7.5,7.0,7.67,7.17,7.0,10.0,10.0,10.0,6.67,80.5,0.12,1,0.0,Green,1,"February 13th, 2014"
Arabica,Mexico,1450.0,zaragoza itundujia,2012-01-01,Washed / Wet,7.25,7.25,7.08,7.33,7.25,7.17,10.0,10.0,10.0,7.17,80.5,0.15,0,0.0,None,1,"September 17th, 2013"
Arabica,Honduras,1450.0,marcala,2016-01-01,Other,7.25,7.42,7.0,7.42,7.33,7.0,10.0,10.0,10.0,7.0,80.42,0.1,0,0.0,Green,0,"February 2nd, 2017"
Arabica,Taiwan,1855,南投國姓,2014-01-01,Washed / Wet,7.58,7.17,7.17,7.17,7.17,7.17,10.0,10.0,10.0,7.0,80.42,0.14,0,0.0,Green,0,"November 23rd, 2015"
Arabica,El Salvador,1855,"department of ahuachapan, municipality of apanecallamatepec mountain",2013-01-01,Washed / Wet,7.33,7.17,7.08,7.08,7.33,7.17,10.0,10.0,10.0,7.25,80.42,0.0,0,0.0,Green,1,"April 26th, 2015"
Arabica,China,1700.0,yunnan,2013-01-01,Washed / Wet,7.25,7.08,7.25,7.17,7.33,7.17,10.0,10.0,10.0,7.17,80.42,0.17,0,0.0,Green,14,"January 17th, 2015"
Arabica,Taiwan,1855,nantou,2013-01-01,Washed / Wet,7.25,7.25,7.17,7.25,7.25,7.25,10.0,10.0,10.0,7.0,80.42,0.11,0,0.0,Green,0,"December 26th, 2014"
Arabica,Mexico,1050.0,pochutla,2012-01-01,Washed / Wet,6.92,7.17,7.08,7.5,7.33,7.17,10.0,10.0,10.0,7.25,80.42,0.1,2,0.0,Green,4,"September 4th, 2013"
Arabica,Mexico,1550.0,la concordia,2012-01-01,Washed / Wet,7.42,7.08,7.08,7.33,7.25,7.17,10.0,10.0,10.0,7.08,80.42,0.12,4,0.0,Green,16,"August 30th, 2013"
Arabica,Burundi,1700.0,mumirwa,2016-01-01,Other,7.08,7.25,7.17,7.33,7.08,7.08,10.0,10.0,10.0,7.33,80.33,0.12,0,0.0,Green,0,"January 21st, 2017"
Arabica,Tanzania,1700.0,mkuu rombo,2015-01-01,Washed / Wet,7.25,7.17,7.0,7.25,7.42,7.08,10.0,10.0,10.0,7.17,80.33,0.13,0,0.0,Green,5,"November 15th, 2016"
Arabica,Tanzania,1855,arusha,2014-01-01,Washed / Wet,7.25,7.17,7.25,7.25,7.25,7.08,10.0,10.0,10.0,7.08,80.33,0.12,0,0.0,Bluish-Green,5,"December 18th, 2015"
Arabica,Taiwan,1855,taichung xinshe 台中市新社區,2013-01-01,Other,7.25,7.25,7.08,7.25,7.25,7.25,10.0,10.0,10.0,7.0,80.33,0.11,0,0.0,Green,0,"December 26th, 2014"
Arabica,Guatemala,4300.0,oriente,2013-01-01,Washed / Wet,7.33,7.33,6.83,7.5,7.0,7.17,10.0,10.0,10.0,7.17,80.33,0.11,1,0.0,Green,4,"June 6th, 2014"
Arabica,Mexico,940.0,chilón,2012-01-01,Semi-washed / Semi-pulped,7.25,7.08,7.08,7.33,7.33,7.17,10.0,10.0,10.0,7.08,80.33,0.11,0,0.0,Green,21,"August 30th, 2013"
Arabica,United States (Hawaii),1855,kona,2012-01-01,Washed / Wet,7.17,7.5,6.92,7.33,7.67,7.33,9.33,10.0,10.0,7.08,80.33,0.12,5,0.0,Green,7,"February 7th, 2013"
Arabica,Ethiopia,1855,kelem welega,2010-01-01,Other,7.25,7.25,7.25,7.33,7.5,8.0,9.33,9.33,10.0,7.08,80.33,0.1,0,0.0,None,1,"June 17th, 2011"
Arabica,Brazil,995.0,cerrado - monte carmelo - minas gerais,2017-01-01,Natural / Dry,7.17,7.33,7.42,7.08,7.0,7.0,10.0,10.0,10.0,7.25,80.25,0.11,0,1.0,Green,1,"November 3rd, 2018"
Arabica,Honduras,1400.0,comayagua,2016-01-01,Natural / Dry,7.25,7.25,7.0,7.0,7.42,7.0,10.0,10.0,10.0,7.33,80.25,0.1,0,0.0,Green,4,"April 6th, 2018"
Arabica,Mexico,1600.0,sierra madre occidental,2016-01-01,Washed / Wet,7.25,7.17,7.0,7.33,7.33,7.0,10.0,10.0,10.0,7.17,80.25,0.1,0,0.0,Green,2,"April 26th, 2017"
Arabica,Myanmar,1855,"yauk sauk, shan state",2015-01-01,Natural / Dry,8.0,7.08,7.0,7.33,7.08,6.92,10.0,10.0,10.0,6.83,80.25,0.11,1,0.0,Green,26,"August 26th, 2016"
Arabica,Myanmar,4287.0,ywar ngan,2014-01-01,Natural / Dry,7.42,7.0,7.08,7.0,7.17,7.33,10.0,10.0,10.0,7.25,80.25,0.0,0,0.0,Green,1,"July 16th, 2016"
Arabica,Nicaragua,1855,matagalpa,2015-01-01,Washed / Wet,7.08,6.92,7.0,7.25,7.5,7.25,10.0,10.0,10.0,7.25,80.25,0.11,0,0.0,Green,2,"February 20th, 2016"
Arabica,United States (Hawaii),1855,kona,2014-01-01,Natural / Dry,7.5,7.08,7.67,7.67,7.42,7.58,9.33,9.33,9.33,7.33,80.25,0.12,4,0.0,Green,13,"March 3rd, 2015"
Arabica,Colombia,1855,Unknown,2012-01-01,Washed / Wet,7.42,8.0,7.83,7.75,8.08,7.58,8.67,8.67,8.67,7.58,80.25,0.1,0,0.0,Green,0,"January 8th, 2015"
Arabica,Taiwan,1855,chiayi fanlu嘉義縣番路鄉,2013-01-01,Semi-washed / Semi-pulped,7.25,7.08,7.25,7.25,7.17,7.25,10.0,10.0,10.0,7.0,80.25,0.11,0,0.0,Green,0,"December 26th, 2014"
Arabica,Guatemala,1400.0,oriente,2012-01-01,Washed / Wet,7.0,7.17,7.33,7.33,7.0,7.17,10.0,10.0,10.0,7.25,80.25,0.11,1,0.0,Green,12,"January 9th, 2014"
Arabica,Mexico,808.0,"calnali, hidalgo",2012-01-01,Washed / Wet,7.58,7.33,7.17,7.25,6.75,7.0,10.0,10.0,10.0,7.17,80.25,0.11,2,0.0,None,8,"September 27th, 2013"
Arabica,Vietnam,1550.0,dala,2017-01-01,Other,7.42,7.25,7.25,7.58,7.42,7.33,8.67,10.0,10.0,7.25,80.17,0.0,0,0.0,None,2,"May 9th, 2018"
Arabica,Nicaragua,1855,jinotega,2015-01-01,Washed / Wet,7.17,7.08,7.08,7.33,7.25,7.08,10.0,10.0,10.0,7.17,80.17,0.11,0,0.0,None,2,"April 23rd, 2016"
Arabica,Honduras,1855,marcala,2015-01-01,Washed / Wet,7.25,7.25,7.0,7.17,7.08,7.08,10.0,10.0,10.0,7.33,80.17,0.11,0,0.0,Green,0,"January 26th, 2016"
Arabica,Guatemala,4300.0,oriente,2013-01-01,Washed / Wet,7.33,7.33,7.0,7.17,7.17,7.17,10.0,10.0,10.0,7.0,80.17,0.11,0,0.0,Green,2,"August 7th, 2014"
Arabica,Mexico,1250.0,coatepec,2012-01-01,Washed / Wet,7.33,7.08,6.92,7.42,7.25,7.08,10.0,10.0,10.0,7.08,80.17,0.11,0,0.0,Green,2,"October 9th, 2013"
Arabica,Mexico,1550.0,zaragoza itundujia,2012-01-01,Washed / Wet,7.58,7.42,7.33,7.5,7.08,7.17,8.67,10.0,10.0,7.42,80.17,0.14,1,0.0,Green,2,"September 13th, 2013"
Arabica,Mexico,1000.0,veracruz,2012-01-01,Washed / Wet,7.33,7.33,7.17,7.08,7.25,7.0,10.0,10.0,10.0,7.0,80.17,0.12,0,0.0,Green,12,"September 10th, 2013"
Arabica,Guatemala,4300.0,oriente,2012-01-01,Washed / Wet,7.33,7.33,7.0,7.33,7.0,7.0,10.0,10.0,10.0,7.17,80.17,0.11,0,0.0,Green,5,"May 24th, 2013"
Arabica,United States (Hawaii),1855,kona,2010-01-01,Other,7.58,7.5,7.33,7.33,7.67,7.33,9.33,9.33,9.33,7.42,80.17,0.05,12,0.0,None,1,"September 21st, 2012"
Arabica,Brazil,1100.0,mantiqueira de minas,2017-01-01,Pulped natural / honey,7.17,7.17,7.0,7.17,7.25,7.25,10.0,10.0,10.0,7.08,80.08,0.11,0,0.0,Green,5,"November 29th, 2018"
Arabica,Taiwan,1855,苗栗泰安,2014-01-01,Washed / Wet,7.42,7.25,7.25,7.17,7.0,7.0,10.0,10.0,10.0,7.0,80.08,0.07,0,0.0,Green,0,"November 23rd, 2015"
Arabica,Nicaragua,1855,Unknown,2013-01-01,Natural / Dry,7.25,7.17,6.92,7.25,7.17,7.25,10.0,10.0,10.0,7.08,80.08,0.1,0,0.0,Green,4,"February 25th, 2015"
Arabica,Taiwan,1855,yunlin gukeng he bao 雲林縣古坑鄉荷苞村,2013-01-01,Other,7.25,7.25,7.25,7.25,7.08,7.0,10.0,10.0,10.0,7.0,80.08,0.11,0,0.0,Green,0,"December 26th, 2014"
Arabica,Taiwan,1855,changhua baguashan 彰化市八卦山,2013-01-01,Washed / Wet,7.25,7.25,7.25,7.0,7.25,7.08,10.0,10.0,10.0,7.0,80.08,0.11,0,0.0,Green,0,"December 26th, 2014"
Arabica,Taiwan,1855,changhua baguashan 彰化市八卦山,2013-01-01,Semi-washed / Semi-pulped,7.25,7.25,7.25,7.08,7.17,7.08,10.0,10.0,10.0,7.0,80.08,0.11,0,0.0,Green,0,"December 26th, 2014"
Arabica,Mexico,1300.0,zaragoza itundujia,2012-01-01,Washed / Wet,7.33,7.17,7.25,7.08,7.08,7.08,10.0,10.0,10.0,7.08,80.08,0.15,0,0.0,None,0,"September 14th, 2013"
Arabica,Mexico,1300.0,escuitla,2012-01-01,Washed / Wet,7.25,7.08,7.0,7.17,7.33,7.17,10.0,10.0,10.0,7.08,80.08,0.14,1,0.0,Green,17,"August 30th, 2013"
Arabica,Nicaragua,1250.0,jinotega,2017-01-01,Washed / Wet,7.33,7.08,6.92,7.08,7.42,7.17,10.0,10.0,10.0,7.0,80.0,0.1,0,0.0,Green,5,"June 13th, 2018"
Arabica,Myanmar,3845.0,"doe kwin, pyin oo lwin",2015-01-01,Washed / Wet,7.17,7.33,7.0,7.42,7.17,7.0,10.0,10.0,10.0,6.92,80.0,0.0,0,0.0,Green,4,"July 16th, 2016"
Arabica,Mexico,1855,"sierra fraylesca, chiapas",2014-01-01,Washed / Wet,7.58,7.75,7.42,7.5,7.5,7.5,8.67,8.67,10.0,7.42,80.0,0.0,0,0.0,Green,2,"May 1st, 2015"
Arabica,Taiwan,1855,changhua baguashan 彰化市八卦山,2013-01-01,Washed / Wet,7.25,7.25,7.25,7.0,7.25,7.0,10.0,10.0,10.0,7.0,80.0,0.11,0,0.0,Green,0,"December 26th, 2014"
Arabica,Thailand,1855,thailand,2012-01-01,Washed / Wet,7.33,6.67,7.08,7.42,7.42,7.08,10.0,10.0,10.0,7.0,80.0,0.0,0,0.0,Green,0,"May 29th, 2014"
Arabica,Mexico,1250.0,coatepec,2012-01-01,Washed / Wet,7.25,7.25,7.08,7.17,7.33,7.33,9.33,10.0,10.0,7.25,80.0,0.12,0,0.0,Green,9,"September 10th, 2013"
Arabica,Mexico,1100.0,san miguel del puerto,2012-01-01,Washed / Wet,7.08,7.33,7.0,7.33,7.08,7.0,10.0,10.0,10.0,7.17,80.0,0.11,0,0.0,Green,12,"September 4th, 2013"
Arabica,Ethiopia,1855,limu,2010-01-01,Other,7.42,7.42,7.5,7.92,7.75,7.58,8.67,9.33,8.67,7.75,80.0,0.05,0,0.0,None,2,"June 17th, 2011"
Arabica,Colombia,1855,huila,2015-01-01,Washed / Wet,7.83,7.67,7.58,7.75,7.83,7.17,6.67,10.0,10.0,7.42,79.92,0.0,0,0.0,Green,1,"April 22nd, 2016"
Arabica,United States (Hawaii),1855,kona,2014-01-01,Natural / Dry,7.5,7.0,7.0,6.92,7.33,7.17,10.0,10.0,10.0,7.0,79.92,0.11,1,0.0,Green,3,"May 12th, 2015"
Arabica,Mexico,1300.0,chiapas,2013-01-01,Washed / Wet,7.33,7.08,7.08,7.33,7.42,7.17,9.33,10.0,10.0,7.17,79.92,0.12,0,0.0,Green,4,"March 29th, 2014"
Arabica,Mexico,1100.0,"motozintla, chiapas",2012-01-01,Washed / Wet,7.17,7.17,6.92,7.25,7.33,7.08,10.0,10.0,10.0,7.0,79.92,0.12,1,0.0,Green,7,"September 11th, 2013"
Arabica,Mexico,1100.0,veracruz,2012-01-01,Washed / Wet,7.5,7.17,7.0,7.17,7.25,7.08,10.0,10.0,10.0,6.75,79.92,0.0,0,0.0,None,0,"August 30th, 2013"
Arabica,Mexico,1100.0,jaltenango,2012-01-01,Washed / Wet,7.17,7.08,7.08,7.08,7.5,7.33,9.33,10.0,10.0,7.33,79.92,0.11,0,0.0,Green,3,"July 26th, 2013"
Arabica,Mexico,1250.0,coatepec,2012-01-01,Natural / Dry,7.33,7.25,7.0,7.42,7.17,7.17,9.33,10.0,10.0,7.25,79.92,0.12,0,0.0,Green,6,"July 11th, 2013"
Arabica,Mexico,1250.0,veracruz,2012-01-01,Washed / Wet,7.17,7.33,7.08,7.58,7.33,7.08,10.0,9.33,10.0,7.0,79.92,0.11,0,0.0,Green,0,"July 11th, 2013"
Arabica,United States (Hawaii),1855,kona,2010-01-01,Other,7.5,7.42,7.58,7.42,7.5,7.58,8.67,8.67,10.0,7.58,79.92,0.05,3,0.0,None,0,"September 21st, 2012"
Arabica,Kenya,1500.0,kiambu,2017-01-01,Washed / Wet,7.0,7.08,7.0,7.17,7.25,7.25,10.0,10.0,10.0,7.08,79.83,0.11,0,1.0,None,5,"August 25th, 2018"
Arabica,Guatemala,1700.0,san marcos,2017-01-01,Washed / Wet,7.33,7.25,6.92,7.33,7.25,7.33,9.33,10.0,10.0,7.08,79.83,0.1,0,0.0,Green,2,"August 22nd, 2018"
Arabica,Nicaragua,1250.0,jinotega,2014-01-01,Washed / Wet,6.83,7.17,7.17,6.92,7.5,7.08,10.0,10.0,10.0,7.17,79.83,0.11,0,0.0,Green,0,"March 29th, 2016"
Arabica,Mexico,1300.0,veracruz,2012-01-01,Washed / Wet,7.17,7.08,7.0,7.25,7.5,7.0,10.0,10.0,10.0,6.83,79.83,0.12,0,0.0,Green,3,"July 11th, 2013"
Arabica,United States (Hawaii),1855,kona,2012-01-01,Natural / Dry,7.58,7.08,6.83,7.17,7.5,7.17,9.33,10.0,10.0,7.17,79.83,0.12,7,0.0,Blue-Green,10,"April 5th, 2013"
Arabica,Guatemala,1855,oriente,2016-01-01,Washed / Wet,7.5,7.42,7.25,7.58,7.33,7.42,9.33,9.33,9.33,7.25,79.75,0.1,0,4.0,Green,1,"June 22nd, 2018"
Arabica,Taiwan,1000.0,"taiwu township , pingtung county 屏東縣泰武鄉",2014-01-01,Natural / Dry,7.75,7.33,7.17,7.33,7.67,7.83,9.33,9.33,8.67,7.33,79.75,0.0,0,0.0,None,0,"March 20th, 2016"
Arabica,Taiwan,1855,"baihe dist., tainan city 臺南市白河區",2013-01-01,Washed / Wet,7.08,7.08,7.25,7.0,7.17,7.17,10.0,10.0,10.0,7.0,79.75,0.1,0,0.0,Blue-Green,0,"July 28th, 2015"
Arabica,Thailand,1855,thailand,2013-01-01,Washed / Wet,7.25,7.08,6.92,7.5,7.08,6.92,10.0,10.0,10.0,7.0,79.75,0.12,0,0.0,Green,0,"June 16th, 2015"
Arabica,Peru,1855,huanuco,2013-01-01,Washed / Wet,7.0,7.08,7.0,7.25,7.5,7.42,9.33,10.0,10.0,7.17,79.75,0.12,1,0.0,Green,2,"January 23rd, 2015"
Arabica,Costa Rica,1100.0,brunca,2013-01-01,Washed / Wet,7.58,7.5,7.67,7.75,7.67,7.58,8.0,8.0,10.0,8.0,79.75,0.1,0,0.0,Bluish-Green,4,"September 23rd, 2014"
Arabica,Mexico,1400.0,"la concordia, chiapas",2013-01-01,Washed / Wet,7.58,7.08,7.0,7.0,7.5,6.92,10.0,10.0,10.0,6.67,79.75,0.12,0,0.0,Green,4,"March 29th, 2014"
Arabica,Mexico,1022.0,chiapas,2013-01-01,Washed / Wet,7.58,7.08,6.92,7.58,7.5,6.92,10.0,9.33,10.0,6.83,79.75,0.13,0,0.0,Green,4,"March 29th, 2014"
Arabica,Mexico,1300.0,chiapas,2013-01-01,Washed / Wet,7.25,7.08,7.0,7.17,7.17,7.08,10.0,10.0,10.0,7.0,79.75,0.12,0,0.0,Green,5,"March 29th, 2014"
Arabica,Mexico,1450.0,zaragoza itundujia,2012-01-01,Washed / Wet,7.25,7.17,7.17,7.08,7.17,7.0,10.0,10.0,10.0,6.92,79.75,0.14,0,0.0,None,0,"September 14th, 2013"
Arabica,Mexico,1050.0,pochutla,2012-01-01,Washed / Wet,7.33,7.25,7.0,7.08,7.08,7.0,10.0,10.0,10.0,7.0,79.75,0.1,1,0.0,Green,22,"September 4th, 2013"
Arabica,Guatemala,1855,antigua,2012-01-01,Washed / Wet,7.58,7.33,7.5,7.33,7.0,7.33,9.33,9.33,9.33,7.67,79.75,0.0,0,0.0,Green,4,"July 23rd, 2013"
Arabica,Mexico,1100.0,tuxtla gutierrez,2012-01-01,Washed / Wet,7.25,6.83,6.92,7.08,7.25,7.08,10.0,10.0,10.0,7.33,79.75,0.12,0,0.0,None,7,"June 6th, 2013"
Arabica,Guatemala,4000.0,oriente,2016-01-01,Washed / Wet,7.42,7.42,7.25,7.58,7.42,7.33,9.33,9.33,9.33,7.25,79.67,0.1,0,2.0,Green,1,"June 22nd, 2018"
Arabica,El Salvador,1250.0,cacahuatique,2016-01-01,Washed / Wet,7.25,7.08,7.0,6.83,7.33,7.17,10.0,10.0,10.0,7.0,79.67,0.0,0,0.0,Bluish-Green,12,"March 23rd, 2018"
Arabica,Thailand,1855,thailand,2013-01-01,Washed / Wet,6.92,7.17,6.83,7.42,7.17,7.08,10.0,10.0,10.0,7.08,79.67,0.12,0,0.0,Blue-Green,0,"June 16th, 2015"
Arabica,Guatemala,4300.0,oriente,2013-01-01,Washed / Wet,7.5,7.0,6.83,7.08,7.08,7.17,10.0,10.0,10.0,7.0,79.67,0.11,0,0.0,Green,6,"June 27th, 2014"
Arabica,Mexico,1400.0,"la concordia, chiapas",2013-01-01,Washed / Wet,7.42,7.25,6.83,7.58,7.17,6.58,10.0,10.0,10.0,6.83,79.67,0.12,0,0.0,Green,6,"March 29th, 2014"
Arabica,Mexico,975.0,"tenango de doria, hidalgo",2012-01-01,Washed / Wet,7.33,7.17,7.0,6.75,7.08,7.0,10.0,10.0,10.0,7.33,79.67,0.13,5,0.0,None,6,"September 27th, 2013"
Arabica,Mexico,1264.0,"coatepec, coatepec",2012-01-01,Washed / Wet,6.92,7.17,7.17,7.17,7.08,7.08,10.0,10.0,10.0,7.08,79.67,0.0,0,0.0,None,9,"June 4th, 2013"
Arabica,Thailand,1855,Unknown,2010-01-01,Other,7.17,7.17,7.0,7.0,7.25,6.92,10.0,10.0,10.0,7.17,79.67,0.0,1,0.0,None,0,"April 9th, 2011"
Arabica,Mexico,1250.0,tepetzingo,2012-01-01,Washed / Wet,7.08,7.0,6.92,7.33,7.25,7.08,10.0,10.0,10.0,6.92,79.58,0.12,0,0.0,None,11,"September 17th, 2013"
